log_id,node_id,json_status,http_response_code,response_time_ms,load_val,L_V1
759,332,OPERATIONAL,200,113,0.40515811732280715,
760,291,OPERATIONAL,200,112,0.558051346750086,
761,177,OPERATIONAL,200,110,0.45952174044113636,
764,92,OPERATIONAL,200,117,0.1801904775599062,
766,342,OPERATIONAL,200,132,0.669355180525679,
767,222,OPERATIONAL,200,113,0.7259886605209854,
768,319,OPERATIONAL,200,117,0.5570265875944169,
769,90,OPERATIONAL,200,132,0.4243249841819683,
770,139,OPERATIONAL,200,109,0.2873197771165833,
771,441,OPERATIONAL,200,118,0.31041923605115396,
772,343,OPERATIONAL,200,137,0.5114974437003029,
218,12,OPERATIONAL,429,222,0.8527848729810362,
228,41,OPERATIONAL,206,245,0.8749268196829515,
481,106,OPERATIONAL,429,244,0.8994928014757813,
774,417,OPERATIONAL,200,108,0.4604400216398913,
2108,499,OPERATIONAL,206,224,0.35510296688485876,
2117,381,OPERATIONAL,206,228,0.7821606352083514,
2131,412,OPERATIONAL,206,249,0.5919063601083044,
775,259,OPERATIONAL,200,116,0.7572069874905524,
5993,187,OPERATIONAL,200,105,,0.4321334554603693
5994,68,OPERATIONAL,200,114,,0.5074505070751741
5995,201,OPERATIONAL,429,242,,0.5239955321744572
776,49,OPERATIONAL,200,119,0.6983312454563185,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
777,54,OPERATIONAL,200,119,0.5551257068043699,
779,489,OPERATIONAL,200,132,0.4534736159896212,
780,220,OPERATIONAL,200,133,0.14841023331287115,
781,249,OPERATIONAL,200,120,0.854759403792764,
782,241,OPERATIONAL,200,121,0.8519772150707116,
784,95,OPERATIONAL,200,103,0.5760218618775977,
785,65,OPERATIONAL,200,130,0.26871741703587804,
786,204,OPERATIONAL,200,126,0.15647936646994057,
787,313,OPERATIONAL,200,104,0.44435720419774893,
788,341,OPERATIONAL,200,123,0.23690513274709463,
789,82,OPERATIONAL,200,103,0.5206580668662988,
790,197,OPERATIONAL,200,140,0.19929127732004626,
923,154,OPERATIONAL,206,243,0.8554461593742667,
930,426,OPERATIONAL,429,212,0.8595173297458062,
1042,182,OPERATIONAL,206,218,0.8691505577323672,
791,481,OPERATIONAL,200,136,0.4205666583195574,
2135,201,OPERATIONAL,206,247,0.5139332320881764,
2140,182,OPERATIONAL,429,249,0.14509275081160827,
2150,381,OPERATIONAL,429,221,0.2942845826717793,
792,103,OPERATIONAL,200,140,0.8676482429974139,
5996,301,OPERATIONAL,200,129,,0.7690869532731307
5997,313,OPERATIONAL,200,118,,0.16484468971562105
5998,427,OPERATIONAL,200,107,,0.5316025823633654
796,208,OPERATIONAL,200,105,0.7591625455075425,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
797,224,OPERATIONAL,200,135,0.8158796156451248,
798,197,OPERATIONAL,200,121,0.846036825716856,
799,327,OPERATIONAL,200,120,0.10115684025058842,
800,320,OPERATIONAL,200,140,0.3934792512458408,
801,491,OPERATIONAL,200,139,0.8829393769703516,
802,130,OPERATIONAL,200,103,0.5238386516909749,
804,414,OPERATIONAL,200,127,0.34561626061891443,
805,186,OPERATIONAL,200,103,0.6639130260031765,
807,251,OPERATIONAL,200,136,0.8565813966169283,
808,365,OPERATIONAL,200,117,0.2597741437601176,
810,137,OPERATIONAL,200,131,0.19361324930003426,
811,477,OPERATIONAL,200,102,0.6577260977403998,
1050,447,OPERATIONAL,429,236,0.8984833429802278,
1224,338,OPERATIONAL,429,244,0.8824800738633185,
1413,447,OPERATIONAL,429,236,0.8732147842672598,
812,89,OPERATIONAL,200,128,0.393611790494763,
2152,107,OPERATIONAL,429,220,0.46478784365680637,
2153,48,OPERATIONAL,206,223,0.17570802061254637,
2161,480,OPERATIONAL,429,244,0.6284170182840715,
813,330,OPERATIONAL,200,120,0.5529917358831495,
5999,313,OPERATIONAL,200,119,,0.503082270919687
6000,203,OPERATIONAL,200,137,,0.28599349783551353
6001,316,OPERATIONAL,200,130,,0.7716653785171869
814,430,OPERATIONAL,200,117,0.4903897866157194,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
815,304,OPERATIONAL,200,121,0.40187117942027784,
816,148,OPERATIONAL,200,114,0.6016508231050957,
817,89,OPERATIONAL,200,129,0.2982933314478672,
818,82,OPERATIONAL,200,138,0.8687371747681145,
819,455,OPERATIONAL,200,139,0.16389873146758988,
820,420,OPERATIONAL,200,133,0.42815472180280667,
821,324,OPERATIONAL,200,131,0.2538084591365074,
823,202,OPERATIONAL,200,101,0.649008028840198,
824,56,OPERATIONAL,200,135,0.6436485828054519,
825,279,OPERATIONAL,200,121,0.8330440225534265,
826,216,OPERATIONAL,200,131,0.509962175321064,
827,74,OPERATIONAL,200,111,0.4646934416090327,
1505,432,OPERATIONAL,429,235,0.8904981206329088,
1549,459,OPERATIONAL,429,223,0.8548865937291432,
1805,471,OPERATIONAL,206,233,0.8625388291386114,
829,216,OPERATIONAL,200,128,0.5153776625694175,
2166,381,OPERATIONAL,429,223,0.3965885910167293,
2179,201,OPERATIONAL,429,210,0.802054631465229,
2194,484,OPERATIONAL,429,219,0.18216734419854294,
831,118,OPERATIONAL,200,113,0.3876937327231901,
6002,173,OPERATIONAL,200,129,,0.5381851347797223
6003,174,OPERATIONAL,206,228,,0.6689132363594632
6004,18,OPERATIONAL,200,103,,0.20755575503685775
832,88,OPERATIONAL,200,119,0.8534536754648133,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
833,197,OPERATIONAL,200,129,0.36744295915351866,
834,331,OPERATIONAL,200,106,0.7895206449281794,
835,101,OPERATIONAL,200,137,0.36547765169568047,
836,282,OPERATIONAL,200,121,0.6464432339809234,
837,395,OPERATIONAL,200,140,0.22657644274751532,
838,206,OPERATIONAL,200,131,0.12498071854099271,
840,64,OPERATIONAL,200,132,0.7103702219383655,
842,460,OPERATIONAL,200,117,0.7116345830706516,
843,112,OPERATIONAL,200,139,0.5413346473294915,
845,249,OPERATIONAL,200,106,0.7426440849338878,
846,3,OPERATIONAL,200,126,0.6162864752565862,
847,29,OPERATIONAL,200,115,0.6960855987917757,
1866,288,OPERATIONAL,206,218,0.8519772250408452,
2185,225,OPERATIONAL,429,236,0.8552227574040693,
2265,296,OPERATIONAL,429,210,0.8973730600383,
848,164,OPERATIONAL,200,122,0.58086844447073,
2198,127,OPERATIONAL,429,231,0.6951464347715255,
2202,484,OPERATIONAL,206,212,0.29414418734019687,
2207,159,OPERATIONAL,206,212,0.6354736929499525,
849,351,OPERATIONAL,200,118,0.2790820991280179,
6005,214,OPERATIONAL,200,133,,0.6375099187093562
6006,258,OPERATIONAL,200,127,,0.5532991510806322
6007,311,OPERATIONAL,200,134,,0.5625271576614067
850,242,OPERATIONAL,200,136,0.33724702109309246,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
852,303,OPERATIONAL,200,130,0.6140316925319718,
853,21,OPERATIONAL,200,118,0.1463717713153436,
854,34,OPERATIONAL,200,106,0.2068439081032846,
855,249,OPERATIONAL,200,127,0.13226592040606758,
856,184,OPERATIONAL,200,137,0.5162812159501917,
857,197,OPERATIONAL,200,122,0.6175255276913705,
858,491,OPERATIONAL,200,132,0.7580168620090462,
859,31,OPERATIONAL,200,132,0.3620461170579893,
860,3,OPERATIONAL,200,113,0.6773299704052312,
862,190,OPERATIONAL,200,137,0.7395468191621039,
863,147,OPERATIONAL,200,111,0.3878102383460911,
864,335,OPERATIONAL,200,115,0.3847162886796428,
2411,163,OPERATIONAL,429,221,0.858728544965948,
2544,188,OPERATIONAL,206,231,0.8949611398376908,
2575,63,OPERATIONAL,429,218,0.867844857453533,
866,365,OPERATIONAL,200,122,0.7089749932507955,
2212,47,OPERATIONAL,429,244,0.6134332641620942,
2220,381,OPERATIONAL,429,210,0.734424999006682,
2230,12,OPERATIONAL,206,246,0.571055440450967,
867,250,OPERATIONAL,200,122,0.4297874510773493,
6008,219,OPERATIONAL,200,123,,0.2982707839644929
6009,181,OPERATIONAL,200,103,,0.44642629448524673
6010,169,OPERATIONAL,200,111,,0.8834987145827722
868,310,OPERATIONAL,200,133,0.34166831655173135,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
869,256,OPERATIONAL,200,125,0.1892819843157894,
870,204,OPERATIONAL,200,127,0.3865372939163263,
871,300,OPERATIONAL,200,136,0.17102308106856415,
872,128,OPERATIONAL,200,105,0.4672620881465902,
873,35,OPERATIONAL,200,107,0.7373052138866095,
874,400,OPERATIONAL,200,126,0.8892868864801257,
875,314,OPERATIONAL,200,116,0.15332115102928762,
876,45,OPERATIONAL,200,101,0.4669569535079958,
877,38,OPERATIONAL,200,122,0.7267738205622407,
878,421,OPERATIONAL,200,117,0.27211832055891827,
881,9,OPERATIONAL,200,120,0.8471903417597291,
883,462,OPERATIONAL,200,114,0.6359304357083613,
2659,296,OPERATIONAL,429,235,0.8660756577363988,
2937,379,OPERATIONAL,206,215,0.853070854836065,
3001,399,OPERATIONAL,429,238,0.8875422534181899,
884,306,OPERATIONAL,200,123,0.8699811521427114,
2235,328,OPERATIONAL,429,215,0.502819083152794,
2258,13,OPERATIONAL,429,236,0.3812298996950133,
2259,115,OPERATIONAL,429,224,0.28614406564920336,
885,214,OPERATIONAL,200,108,0.5022778347084639,
6011,256,OPERATIONAL,200,111,,0.46205868290826213
6012,409,OPERATIONAL,200,134,,0.5732089740747782
6013,144,OPERATIONAL,200,110,,0.49443959958974804
886,351,OPERATIONAL,200,101,0.19867854370494398,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
887,90,OPERATIONAL,200,137,0.6004409563474723,
889,325,OPERATIONAL,200,114,0.521685768543887,
890,38,OPERATIONAL,200,109,0.8416004784377905,
891,481,OPERATIONAL,200,137,0.8430229102593803,
892,172,OPERATIONAL,200,136,0.7396598132797141,
893,133,OPERATIONAL,200,106,0.7008668368154595,
894,356,OPERATIONAL,200,118,0.6171371421479687,
895,78,OPERATIONAL,200,107,0.890640216363925,
896,116,OPERATIONAL,200,128,0.6447380199822796,
897,363,OPERATIONAL,200,120,0.5786962386809854,
898,488,OPERATIONAL,200,116,0.14135524037497485,
899,299,OPERATIONAL,200,139,0.6485330090474017,
3055,47,OPERATIONAL,206,236,0.8599324794369937,
3366,444,OPERATIONAL,206,236,0.8529205135165608,
3374,484,OPERATIONAL,429,213,0.8884012818806122,
900,371,OPERATIONAL,200,125,0.15312397810186154,
2269,53,OPERATIONAL,206,213,0.37263829083042943,
2271,397,OPERATIONAL,429,235,0.3135647194049561,
2275,182,OPERATIONAL,206,234,0.10668484966776406,
901,190,OPERATIONAL,200,119,0.677837633244328,
6014,434,OPERATIONAL,200,140,,0.16943548551771814
6015,409,OPERATIONAL,200,114,,0.6822422547169049
6016,82,OPERATIONAL,200,139,,0.6918360021053576
902,202,OPERATIONAL,200,103,0.7033124161421148,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
903,29,OPERATIONAL,200,130,0.8742561337414488,
904,95,OPERATIONAL,200,123,0.4985587493482381,
905,210,OPERATIONAL,200,117,0.8289427189325175,
906,342,OPERATIONAL,200,139,0.29885060088246834,
907,190,OPERATIONAL,200,133,0.8479971594459282,
908,490,OPERATIONAL,200,111,0.36331250596145115,
909,144,OPERATIONAL,200,125,0.8178869189867116,
910,172,OPERATIONAL,200,133,0.7306612959004072,
912,147,OPERATIONAL,200,104,0.4834236175909421,
913,402,OPERATIONAL,200,128,0.20403945384391806,
914,252,OPERATIONAL,200,125,0.5084767424949963,
915,285,OPERATIONAL,200,136,0.8232227284172875,
3557,432,OPERATIONAL,429,217,0.8916825404134401,
3576,114,OPERATIONAL,206,218,0.8968344210672126,
3750,13,OPERATIONAL,429,240,0.8678777853683699,
916,324,OPERATIONAL,200,117,0.5345693209956582,
2293,81,OPERATIONAL,429,216,0.2753183844483198,
2313,362,OPERATIONAL,206,243,0.8048303980410126,
2321,338,OPERATIONAL,429,244,0.7352333067396736,
919,67,OPERATIONAL,200,134,0.47338218395472476,
6017,125,OPERATIONAL,206,231,,0.8763588303586162
6018,263,OPERATIONAL,429,248,,0.5826349303276644
6019,395,OPERATIONAL,200,117,,0.7055345913858858
920,453,OPERATIONAL,200,134,0.8106615965216947,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
921,68,OPERATIONAL,200,115,0.6423066945130469,
922,281,OPERATIONAL,200,108,0.6080684827516999,
924,348,OPERATIONAL,200,106,0.7574907488530257,
925,108,OPERATIONAL,200,138,0.2033756627433574,
926,413,OPERATIONAL,200,128,0.7020204399004148,
929,409,OPERATIONAL,200,101,0.6355391380189993,
931,121,OPERATIONAL,200,122,0.6179324750129139,
932,140,OPERATIONAL,200,103,0.1364333021468056,
933,10,OPERATIONAL,200,121,0.2488847912696766,
935,372,OPERATIONAL,200,124,0.8443503451497946,
936,324,OPERATIONAL,200,103,0.8616075860685126,
937,70,OPERATIONAL,200,135,0.1733418585604749,
3841,12,OPERATIONAL,206,223,0.871129003875538,
3988,486,OPERATIONAL,206,223,0.8674718067323317,
4086,188,OPERATIONAL,206,233,0.8552727031337755,
938,450,OPERATIONAL,200,101,0.4562010203908061,
2322,483,OPERATIONAL,206,228,0.6127849792352693,
2337,362,OPERATIONAL,206,234,0.576471172250654,
2343,122,OPERATIONAL,206,227,0.606814825046875,
939,321,OPERATIONAL,200,126,0.3478017551480901,
6020,46,OPERATIONAL,200,105,,0.7549689210389692
6021,42,OPERATIONAL,200,131,,0.2594131487109663
6022,312,OPERATIONAL,200,107,,0.4147214019405524
940,11,OPERATIONAL,200,124,0.2837449631807838,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
941,23,OPERATIONAL,200,134,0.4297113135258036,
944,152,OPERATIONAL,200,136,0.2936778022653466,
946,431,OPERATIONAL,200,140,0.1182393728933338,
948,446,OPERATIONAL,200,103,0.12961691640166206,
949,241,OPERATIONAL,200,105,0.5750254915092218,
950,209,OPERATIONAL,200,108,0.31480477938037943,
951,162,OPERATIONAL,200,112,0.32607266482458064,
952,460,OPERATIONAL,200,113,0.7713096320030206,
953,138,OPERATIONAL,200,115,0.6154104694119371,
954,405,OPERATIONAL,200,123,0.5508910048212127,
955,242,OPERATIONAL,200,131,0.7858323208420133,
956,51,OPERATIONAL,200,138,0.6787925777005552,
4235,122,OPERATIONAL,206,236,0.8699327257614583,
4656,154,OPERATIONAL,429,210,0.8641811803548656,
4709,174,OPERATIONAL,429,236,0.8885046947724086,
957,443,OPERATIONAL,200,112,0.5838924480033594,
2348,12,OPERATIONAL,429,214,0.11344452663118387,
2355,63,OPERATIONAL,206,230,0.2740750179911017,
2358,263,OPERATIONAL,429,220,0.23599032915433382,
958,44,OPERATIONAL,200,125,0.7100378017840464,
6023,172,OPERATIONAL,200,134,,0.8576217880565514
6024,352,OPERATIONAL,200,113,,0.5003552734986161
6025,328,OPERATIONAL,206,247,,0.5332568249672532
959,117,OPERATIONAL,200,124,0.14994259598774706,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
960,293,OPERATIONAL,200,120,0.3796367227884384,
961,350,OPERATIONAL,200,130,0.8801093489475177,
962,455,OPERATIONAL,200,140,0.8776474267282105,
963,323,OPERATIONAL,200,106,0.2926785151878704,
964,137,OPERATIONAL,200,113,0.15247882847193006,
965,33,OPERATIONAL,200,105,0.7203351197567959,
966,450,OPERATIONAL,200,117,0.7921085388333865,
967,210,OPERATIONAL,200,103,0.15628322080115736,
968,207,OPERATIONAL,200,129,0.26044063191166356,
969,395,OPERATIONAL,200,127,0.13410337093525904,
970,37,OPERATIONAL,200,138,0.41063087439402945,
971,368,OPERATIONAL,200,134,0.11242265710485838,
11,125,OPERATIONAL,206,236,0.8700873706476114,
218,12,OPERATIONAL,429,222,0.8527848729810362,
228,41,OPERATIONAL,206,245,0.8749268196829515,
972,207,OPERATIONAL,200,129,0.3484665864937059,
2369,188,OPERATIONAL,206,230,0.737788997598511,
2398,238,OPERATIONAL,429,239,0.24683485715520562,
2402,447,OPERATIONAL,206,214,0.6937258168256839,
973,56,OPERATIONAL,200,133,0.48526816923051064,
6026,203,OPERATIONAL,200,113,,0.12218720699319707
6027,56,OPERATIONAL,200,101,,0.47043967531081865
6028,379,OPERATIONAL,206,243,,0.1040881683528479
974,304,OPERATIONAL,200,114,0.3523813980518491,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
975,203,OPERATIONAL,200,112,0.27689170754639125,
976,136,OPERATIONAL,200,110,0.5964080519313488,
977,112,OPERATIONAL,200,114,0.21517019882307561,
980,5,OPERATIONAL,200,128,0.5822047240278784,
981,113,OPERATIONAL,200,106,0.4165816970773415,
982,134,OPERATIONAL,200,128,0.5675533896252144,
983,249,OPERATIONAL,200,126,0.19746174351020437,
985,455,OPERATIONAL,200,110,0.3669416755523588,
986,446,OPERATIONAL,200,118,0.18245672021497691,
987,56,OPERATIONAL,200,132,0.5553546245989959,
988,292,OPERATIONAL,200,139,0.11318124558378778,
989,148,OPERATIONAL,200,110,0.43915926467300437,
481,106,OPERATIONAL,429,244,0.8994928014757813,
923,154,OPERATIONAL,206,243,0.8554461593742667,
930,426,OPERATIONAL,429,212,0.8595173297458062,
990,488,OPERATIONAL,200,118,0.3060002375579523,
2422,151,OPERATIONAL,429,223,0.155893943553159,
2446,463,OPERATIONAL,206,232,0.5869426634053975,
2451,387,OPERATIONAL,206,230,0.7989282809279786,
991,215,OPERATIONAL,200,116,0.38333348278531854,
6029,295,OPERATIONAL,200,130,,0.48110576745188127
6030,353,OPERATIONAL,206,213,,0.48571069397583433
6031,171,OPERATIONAL,200,108,,0.7388263321964552
992,414,OPERATIONAL,200,128,0.34897360903418073,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
994,302,OPERATIONAL,200,104,0.6923642650826058,
995,117,OPERATIONAL,200,115,0.4775840608640366,
996,494,OPERATIONAL,200,117,0.426677727417882,
997,392,OPERATIONAL,200,131,0.2709626350009454,
998,94,OPERATIONAL,200,114,0.37574469818372314,
1000,15,OPERATIONAL,200,120,0.812446703645762,
1002,476,OPERATIONAL,200,128,0.7535548755155915,
1003,417,OPERATIONAL,200,134,0.8396798273548808,
1004,156,OPERATIONAL,200,137,0.8146273701164863,
1005,303,OPERATIONAL,200,109,0.31045416046268964,
1006,294,OPERATIONAL,200,116,0.29862702474310987,
1007,371,OPERATIONAL,200,126,0.3120207825113311,
1042,182,OPERATIONAL,206,218,0.8691505577323672,
1050,447,OPERATIONAL,429,236,0.8984833429802278,
1224,338,OPERATIONAL,429,244,0.8824800738633185,
1008,465,OPERATIONAL,200,127,0.20437692625313675,
2453,387,OPERATIONAL,429,232,0.6778443484414155,
2454,127,OPERATIONAL,429,240,0.5013488263328971,
2459,274,OPERATIONAL,429,245,0.8080457780480755,
1009,460,OPERATIONAL,200,103,0.8608792417184946,
6032,306,OPERATIONAL,200,113,,0.5187275466381249
6033,96,OPERATIONAL,200,118,,0.30517366479659547
6034,404,OPERATIONAL,200,121,,0.5639511968630933
1010,303,OPERATIONAL,200,112,0.5222295400438804,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1011,406,OPERATIONAL,200,110,0.742244073932062,
1012,260,OPERATIONAL,200,121,0.8130628751130423,
1014,181,OPERATIONAL,200,114,0.8425005934062446,
1015,406,OPERATIONAL,200,137,0.36193613845080597,
1016,59,OPERATIONAL,200,106,0.7270414720672146,
1017,27,OPERATIONAL,200,115,0.23732934269475445,
1018,145,OPERATIONAL,200,111,0.6375780621593659,
1019,308,OPERATIONAL,200,126,0.22395254348563834,
1020,235,OPERATIONAL,200,132,0.34014645596906884,
1021,133,OPERATIONAL,200,121,0.7568985926907706,
1022,31,OPERATIONAL,200,109,0.534556755168192,
1023,456,OPERATIONAL,200,115,0.8351341712029063,
1413,447,OPERATIONAL,429,236,0.8732147842672598,
1505,432,OPERATIONAL,429,235,0.8904981206329088,
1549,459,OPERATIONAL,429,223,0.8548865937291432,
1024,495,OPERATIONAL,200,133,0.22918342788423918,
2462,81,OPERATIONAL,206,225,0.7091209646250393,
2469,353,OPERATIONAL,206,215,0.12253323907459449,
2473,484,OPERATIONAL,206,244,0.3925262318037839,
1025,148,OPERATIONAL,200,136,0.6192911914363544,
6035,336,OPERATIONAL,200,112,,0.512174718723711
6036,190,OPERATIONAL,200,114,,0.12242593470325876
6037,454,OPERATIONAL,200,102,,0.3500439475688294
1026,342,OPERATIONAL,200,117,0.6703067667314067,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1027,255,OPERATIONAL,200,123,0.41683092171220737,
1028,359,OPERATIONAL,200,139,0.3097082051619796,
1029,449,OPERATIONAL,200,123,0.8352064605873033,
1032,177,OPERATIONAL,200,136,0.3248866634614112,
1033,266,OPERATIONAL,200,107,0.1492384603933414,
1034,474,OPERATIONAL,200,126,0.10296341381473058,
1035,409,OPERATIONAL,200,121,0.7508955468747186,
1036,333,OPERATIONAL,200,109,0.5695077992377753,
1037,185,OPERATIONAL,200,118,0.5064503189964061,
1038,39,OPERATIONAL,200,110,0.24444200411377645,
1039,333,OPERATIONAL,200,108,0.34169683806504436,
1040,177,OPERATIONAL,200,109,0.5226755930821508,
1805,471,OPERATIONAL,206,233,0.8625388291386114,
1866,288,OPERATIONAL,206,218,0.8519772250408452,
2185,225,OPERATIONAL,429,236,0.8552227574040693,
1041,253,OPERATIONAL,200,122,0.5873671565686368,
2479,188,OPERATIONAL,429,218,0.3328067954767089,
2481,63,OPERATIONAL,206,231,0.4850814011503378,
2521,412,OPERATIONAL,429,244,0.11249922513100463,
1043,380,OPERATIONAL,200,131,0.25641179508457085,
6038,430,OPERATIONAL,200,105,,0.2938756966786925
6039,26,OPERATIONAL,200,101,,0.3828140700179289
6040,60,OPERATIONAL,200,102,,0.41600907808551146
1044,361,OPERATIONAL,200,105,0.5607085706680788,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1045,67,OPERATIONAL,200,125,0.846630385043491,
1046,90,OPERATIONAL,200,106,0.4796351431756962,
1047,340,OPERATIONAL,200,118,0.8394898717539704,
1048,249,OPERATIONAL,200,107,0.42416355361819724,
1051,82,OPERATIONAL,200,101,0.6811702257771881,
1052,23,OPERATIONAL,200,136,0.47916610215198285,
1053,82,OPERATIONAL,200,138,0.12551133980485485,
1054,131,OPERATIONAL,200,132,0.28924842267704853,
1055,198,OPERATIONAL,200,130,0.12000000834618892,
1056,231,OPERATIONAL,200,101,0.5771739211616719,
1057,324,OPERATIONAL,200,133,0.7588862202656589,
1058,228,OPERATIONAL,200,134,0.6327520320066363,
2265,296,OPERATIONAL,429,210,0.8973730600383,
2411,163,OPERATIONAL,429,221,0.858728544965948,
2544,188,OPERATIONAL,206,231,0.8949611398376908,
1059,394,OPERATIONAL,200,121,0.584398540856056,
2524,483,OPERATIONAL,429,222,0.4522185696010642,
2526,486,OPERATIONAL,429,224,0.8373327641657159,
2535,80,OPERATIONAL,429,212,0.8026858737361011,
1060,295,OPERATIONAL,200,114,0.6049251774887651,
6041,227,OPERATIONAL,200,122,,0.5725247996534456
6042,428,OPERATIONAL,200,137,,0.5375383313948879
6043,0,OPERATIONAL,200,105,,0.8318560672859818
1061,318,OPERATIONAL,200,131,0.22285693077531024,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1062,7,OPERATIONAL,200,134,0.43328689411875176,
1064,453,OPERATIONAL,200,137,0.45663176943827666,
1065,237,OPERATIONAL,200,128,0.7943967777324783,
1066,164,OPERATIONAL,200,116,0.6554054078514752,
1069,331,OPERATIONAL,200,110,0.22743564317675463,
1070,111,OPERATIONAL,200,126,0.8920559185966924,
1071,375,OPERATIONAL,200,139,0.830740397936021,
1072,234,OPERATIONAL,200,101,0.2740558482034411,
1074,396,OPERATIONAL,200,117,0.5809190857614661,
1075,380,OPERATIONAL,200,121,0.7877094464947956,
1076,410,OPERATIONAL,200,121,0.3429468855915011,
2575,63,OPERATIONAL,429,218,0.867844857453533,
2659,296,OPERATIONAL,429,235,0.8660756577363988,
2937,379,OPERATIONAL,206,215,0.853070854836065,
1077,270,OPERATIONAL,200,118,0.3943269756552138,
2539,151,OPERATIONAL,429,233,0.2520146023318124,
2546,379,OPERATIONAL,206,218,0.47794363748209345,
2551,167,OPERATIONAL,429,224,0.31009433446194135,
1078,157,OPERATIONAL,200,133,0.4157247298293735,
6044,429,OPERATIONAL,200,134,,0.8583432261851094
6045,383,OPERATIONAL,206,239,,0.605985042352959
6046,183,OPERATIONAL,200,109,,0.7767305913095881
1079,68,OPERATIONAL,200,104,0.22863370382156561,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1082,493,OPERATIONAL,200,126,0.1727636684672566,
1083,61,OPERATIONAL,200,131,0.1564075654994948,
1084,101,OPERATIONAL,200,125,0.7745198456094693,
1085,186,OPERATIONAL,200,139,0.6597549499807503,
1086,425,OPERATIONAL,200,105,0.10972329442425002,
1087,95,OPERATIONAL,200,136,0.13309600950691636,
1088,72,OPERATIONAL,200,112,0.16271125632205335,
1090,228,OPERATIONAL,200,130,0.33740555066364164,
1091,498,OPERATIONAL,200,108,0.7392895159846469,
1092,6,OPERATIONAL,200,128,0.8743455886528491,
1093,409,OPERATIONAL,200,122,0.36156240640865245,
1094,227,OPERATIONAL,200,137,0.7279990158427505,
3001,399,OPERATIONAL,429,238,0.8875422534181899,
3055,47,OPERATIONAL,206,236,0.8599324794369937,
3366,444,OPERATIONAL,206,236,0.8529205135165608,
1095,333,OPERATIONAL,200,121,0.32283028260155067,
2554,47,OPERATIONAL,206,215,0.5068388444779871,
2563,176,OPERATIONAL,206,239,0.7979712263987454,
2568,379,OPERATIONAL,429,224,0.16463613817196016,
1096,143,OPERATIONAL,200,133,0.6218024260400146,
6047,499,OPERATIONAL,206,235,,0.5808169517181707
6048,347,OPERATIONAL,200,118,,0.45053602829997563
6049,335,OPERATIONAL,200,113,,0.26769782740949255
1097,202,OPERATIONAL,200,113,0.36406394751186244,
